time_stamp,sensor_index,humidity_a,humidity_b,temperature_a,temperature_b,pressure_a,pressure_b,pm1.0_60minute_a,pm1.0_60minute_b,pm2.5_60minute_a,pm2.5_60minute_b,pm10.0_60minute_a,pm10.0_60minute_b
1718283600,175263,32.034,32.034,93.133,93.133,996.982,996.982,5.163,6.622,6.255,8.014,7.588,9.392
1718276400,175263,54.534,54.534,72.267,72.267,997.46,997.46,10.332,11.364,12.518,14.332,14.232,16.041
1718287200,175263,25.133,25.133,99.5,99.5,997.008,997.008,3.891,5.132,4.551,6.035,5.155,6.605
1718305200,175263,21.367,21.367,104.4,104.4,994.927,994.927,2.353,3.325,2.665,3.791,3.067,4.105
1718460000,175263,20.233,20.233,96.334,96.334,1001.579,1001.579,0.017,0.771,0.101,0.952,0.324,1.159
1718355600,175263,62.0,62.0,78.267,78.267,994.511,994.511,10.171,11.407,11.768,13.338,12.817,14.249
1718323200,175263,28.834,28.834,92.4,92.4,994.152,994.152,3.013,4.452,3.535,5.13,4.203,5.646
1718478000,175263,16.233,16.233,104.6,104.6,999.774,999.774,0.005,5.36,0.039,5.556,0.237,6.825
1718449200,175263,38.416,38.416,76.483,76.483,1001.333,1001.333,2.465,3.328,3.042,4.037,3.63,4.593
1718038800,175263,37.8,37.8,78.433,78.433,993.571,993.571,1.016,1.304,1.292,1.637,1.734,1.979
1718402400,175263,34.3,34.3,96.4,96.4,993.407,993.407,8.439,10.745,9.198,11.939,9.851,12.528
1718078400,175263,54.267,54.267,66.034,66.034,995.911,995.911,4.466,4.889,5.425,6.048,6.112,6.928
1718136000,175263,21.0,21.0,92.367,92.367,995.66,995.66,3.611,4.467,4.538,5.681,5.454,6.556
1718082000,175263,56.6,56.6,64.567,64.567,996.363,996.363,5.278,5.487,6.429,7.294,7.181,8.229
1718114400,175263,26.966,26.966,87.733,87.733,997.562,997.562,6.593,7.046,8.663,9.532,10.547,11.063
1718110800,175263,31.7,31.7,82.334,82.334,997.693,997.693,7.556,7.995,9.89,10.736,11.578,12.527
1718161200,175263,40.6,40.6,75.0,75.0,997.121,997.121,7.449,8.252,9.061,10.244,10.147,11.345
1718226000,175263,22.934,22.934,92.433,92.433,996.052,996.052,1.916,3.061,2.339,3.657,2.771,4.04
1717660800,175263,65.967,65.967,78.834,78.834,986.433,986.433,10.537,10.407,12.594,12.836,13.448,13.751
1717711200,175263,31.3,31.3,88.834,88.834,985.727,985.727,0.0,0.534,0.022,0.787,0.46,1.301
1717700400,175263,33.666,33.666,91.3,91.3,985.826,985.826,0.088,0.969,0.268,1.259,0.81,1.788
1717804800,175263,27.1,27.1,86.067,86.067,991.593,991.593,0.415,1.279,0.843,1.885,2.294,3.112
1717873200,175263,35.133,35.133,89.367,89.367,992.993,992.993,1.084,2.277,1.537,2.837,2.341,3.619
1717794000,175263,25.5,25.5,88.667,88.667,991.333,991.333,0.002,0.66,0.149,1.048,1.464,2.244
1717941600,175263,32.967,32.967,86.334,86.334,993.269,993.269,0.399,0.735,0.533,0.935,0.702,1.132
1717891200,175263,42.766,42.766,83.566,83.566,991.175,991.175,1.901,2.361,2.462,2.877,3.198,3.649
1718481600,175263,18.1,18.1,100.733,100.733,999.547,999.547,0.014,4.003,0.062,4.296,0.291,5.072
1718254800,175263,49.633,49.633,75.3,75.3,996.551,996.551,6.272,7.171,7.567,8.775,8.605,9.767
1718269200,175263,57.267,57.267,70.067,70.067,996.76,996.76,8.224,8.966,9.869,11.516,10.912,12.954
1718262000,175263,54.267,54.267,72.333,72.333,996.526,996.526,7.359,8.049,8.797,9.78,9.571,10.944
1718298000,175263,21.7,21.7,104.3,104.3,995.529,995.529,3.114,4.482,3.588,5.077,4.045,5.53
1718359200,175263,60.4,60.4,78.633,78.633,994.775,994.775,10.756,11.954,12.427,13.953,13.385,14.817
1718420400,175263,33.4,33.4,87.6,87.6,996.667,996.667,3.707,5.647,4.297,6.358,4.768,6.947
1718377200,175263,35.2,35.2,96.633,96.633,994.555,994.555,9.678,11.846,10.966,13.602,12.078,14.856
1718362800,175263,59.5,59.5,79.8,79.8,994.97,994.97,11.611,12.882,13.441,15.145,14.515,16.185
1718416800,175263,37.767,37.767,88.716,88.716,995.907,995.907,6.729,8.848,7.713,10.073,8.423,10.942
1718053200,175263,38.9,38.9,74.834,74.834,993.851,993.851,1.355,1.927,1.71,2.335,2.051,2.616
1718060400,175263,38.533,38.533,73.833,73.833,994.311,994.311,1.333,1.615,1.648,1.995,2.107,2.305
1718017200,175263,45.867,45.867,70.433,70.433,991.745,991.745,2.081,2.836,2.554,3.352,3.224,3.936
1718010000,175263,53.067,53.067,71.567,71.567,990.634,990.634,3.593,4.412,4.193,5.185,4.884,5.837
1718132400,175263,19.166,19.166,95.534,95.534,996.034,996.034,3.739,4.556,4.753,5.842,5.704,6.677
1718103600,175263,55.834,55.834,64.2,64.2,997.996,997.996,7.71,8.252,9.869,11.059,11.618,13.155
1718168400,175263,48.767,48.767,69.8,69.8,997.456,997.456,12.869,13.882,16.408,18.555,19.424,21.63
1717722000,175263,31.5,31.5,84.1,84.1,987.168,987.168,0.518,0.771,0.827,1.192,1.457,1.922
1717747200,175263,36.666,36.666,75.7,75.7,989.151,989.151,0.13,0.273,0.524,0.727,1.551,1.708
1717786800,175263,22.367,22.367,92.1,92.1,991.726,991.726,0.053,0.861,0.233,1.185,0.974,1.853
1717952400,175263,25.5,25.5,93.667,93.667,992.435,992.435,0.051,0.748,0.083,0.939,0.292,1.162
1717934400,175263,46.567,46.567,78.433,78.433,993.008,993.008,4.226,4.87,4.925,5.848,5.399,6.409
1717927200,175263,53.2,53.2,75.933,75.933,992.0,992.0,6.057,6.873,6.973,8.018,7.588,8.659
1717912800,175263,50.966,50.966,79.5,79.5,989.8,989.8,3.736,4.371,4.504,5.323,5.582,6.407
1718463600,175263,17.1,17.1,101.233,101.233,1001.344,1001.344,0.0,0.67,0.006,0.828,0.083,0.976
1718301600,175263,21.133,21.133,104.9,104.9,995.275,995.275,2.559,3.501,2.891,4.029,3.365,4.482
1718247600,175263,43.067,43.067,78.967,78.967,996.571,996.571,7.933,8.847,9.642,10.921,10.571,12.082
1718352000,175263,64.367,64.367,77.233,77.233,993.719,993.719,9.533,10.526,11.344,12.726,12.883,14.351
1718409600,175263,33.233,33.233,92.633,92.633,994.356,994.356,3.735,5.503,4.229,6.229,4.723,6.759
1718398800,175263,35.534,35.534,97.633,97.633,993.5,993.5,10.009,12.924,10.797,14.304,11.415,15.025
1718470800,175263,16.541,16.541,103.4,103.4,1000.559,1000.559,0.0,1.447,0.01,1.611,0.065,1.97
1717992000,175263,44.5,44.5,73.7,73.7,991.036,991.036,5.011,6.031,6.139,7.321,7.265,8.152
1717988400,175263,40.2,40.2,75.9,75.9,991.138,991.138,6.629,7.566,8.302,9.498,9.72,10.892
1718056800,175263,38.2,38.2,74.667,74.667,994.004,994.004,1.36,1.771,1.79,2.226,2.315,2.751
1717981200,175263,29.733,29.733,82.433,82.433,990.781,990.781,1.451,1.841,1.869,2.335,2.385,2.92
1718035200,175263,38.0,38.0,77.467,77.467,993.194,993.194,0.906,1.354,1.106,1.609,1.544,1.89
1718143200,175263,24.934,24.934,85.567,85.567,995.235,995.235,3.987,4.228,4.859,5.386,5.839,6.239
1718200800,175263,26.5,26.5,94.166,94.166,998.767,998.767,3.737,4.835,4.508,5.857,5.303,6.564
1718175600,175263,54.266,54.266,67.034,67.034,997.771,997.771,15.649,17.3,20.069,22.866,23.728,26.605
1717693200,175263,36.867,36.867,90.233,90.233,986.819,986.819,0.541,1.413,0.797,1.764,1.253,2.138
1717826400,175263,49.934,49.934,71.666,71.666,993.41,993.41,6.92,7.799,8.596,9.805,10.442,11.683
1717844400,175263,54.633,54.633,70.2,70.2,995.282,995.282,6.121,7.026,7.394,8.618,9.204,10.662
1717851600,175263,46.734,46.734,76.3,76.3,995.71,995.71,6.612,7.607,8.112,9.187,9.941,10.68
1717750800,175263,38.834,38.834,74.8,74.8,989.723,989.723,0.216,0.438,0.631,0.875,1.661,1.733
1717930800,175263,51.9,51.9,76.233,76.233,992.548,992.548,5.505,6.045,6.341,7.105,6.937,7.578
1717966800,175263,27.133,27.133,88.6,88.6,990.532,990.532,0.255,1.532,0.543,1.802,0.863,2.063
1717920000,175263,53.433,53.433,79.633,79.633,990.121,990.121,4.917,5.522,5.742,6.579,6.822,7.597
1717905600,175263,47.233,47.233,81.034,81.034,990.713,990.713,4.828,5.371,5.977,6.587,7.488,8.088
1718308800,175263,22.5,22.5,101.067,101.067,994.701,994.701,2.316,3.425,2.684,3.886,3.016,4.261
1718442000,175263,41.316,41.316,77.325,77.325,999.367,999.367,3.24,3.987,3.806,4.708,4.268,5.129
1718326800,175263,33.2,33.2,89.267,89.267,994.538,994.538,3.45,5.021,4.159,5.82,4.548,6.229
1718348400,175263,57.617,57.617,77.992,77.992,995.313,995.313,7.644,8.619,8.961,10.197,10.254,11.306
1718028000,175263,30.466,30.466,87.8,87.8,991.964,991.964,1.613,2.609,1.905,3.0,2.385,3.364
1718020800,175263,41.2,41.2,76.034,76.034,991.962,991.962,2.223,2.993,2.623,3.556,3.373,4.2
1718071200,175263,47.567,47.567,69.1,69.1,995.337,995.337,4.717,5.05,5.7,6.348,6.552,7.309
1718204400,175263,20.6,20.6,97.034,97.034,998.445,998.445,2.41,3.479,2.998,4.241,3.709,4.801
1717657200,175263,65.222,65.222,80.011,80.011,986.662,986.662,11.517,11.273,13.511,13.825,14.451,14.77
1717642800,175263,67.867,67.867,80.834,80.834,986.395,986.395,11.752,12.062,13.877,14.482,15.122,15.576
1717808400,175263,32.633,32.633,82.533,82.533,991.795,991.795,1.625,1.782,2.452,2.635,4.307,4.141
1717887600,175263,40.8,40.8,84.267,84.267,991.433,991.433,1.128,1.591,1.559,2.042,2.362,2.792
1717855200,175263,39.367,39.367,81.466,81.466,995.453,995.453,2.966,3.585,3.761,4.44,4.804,5.474
1717869600,175263,38.867,38.867,85.633,85.633,993.443,993.443,1.44,2.484,1.996,3.08,2.931,4.105
1717725600,175263,35.483,35.483,81.542,81.542,987.834,987.834,1.242,1.684,1.829,2.296,2.792,3.1
1717754400,175263,42.667,42.667,73.066,73.066,990.237,990.237,0.396,0.721,0.802,1.176,1.813,2.06
1717718400,175263,29.7,29.7,86.567,86.567,986.505,986.505,0.001,0.276,0.015,0.617,0.513,1.24
1717736400,175263,36.034,36.034,76.875,76.875,988.865,988.865,0.439,0.679,0.797,0.898,1.817,1.962
1717963200,175263,23.233,23.233,93.3,93.3,990.751,990.751,0.479,1.534,0.762,1.855,1.143,2.08
1717898400,175263,44.5,44.5,81.5,81.5,990.742,990.742,9.744,10.48,12.806,14.208,15.566,17.041
1718467200,175263,17.2,17.2,101.7,101.7,1001.029,1001.029,0.0,0.542,0.007,0.674,0.081,0.786
1718312400,175263,26.0,26.0,96.334,96.334,994.444,994.444,2.547,3.909,2.928,4.49,3.357,4.848
1718280000,175263,44.533,44.533,81.067,81.067,997.351,997.351,8.964,10.265,10.739,12.473,12.429,13.863
1718316000,175263,27.867,27.867,94.4,94.4,993.829,993.829,3.15,4.47,3.595,5.145,4.133,5.559
1718236800,175263,28.4,28.4,88.367,88.367,996.061,996.061,1.929,3.148,2.474,3.792,3.008,4.228
1718290800,175263,22.166,22.166,101.6,101.6,996.946,996.946,3.452,4.677,3.909,5.378,4.332,5.854
1718272800,175263,56.6,56.6,70.3,70.3,997.048,997.048,8.933,9.695,10.636,12.343,11.754,13.889
1718452800,175263,33.367,33.367,81.0,81.0,1001.537,1001.537,2.1,2.709,2.62,3.346,3.051,3.739
1718013600,175263,47.0,47.0,70.733,70.733,991.176,991.176,2.503,3.325,2.982,3.924,3.551,4.585
1718139600,175263,24.533,24.533,87.433,87.433,995.426,995.426,3.506,4.648,4.434,5.761,5.427,6.646
1718215200,175263,17.817,17.817,102.458,102.458,997.078,997.078,2.147,3.133,2.648,3.671,3.163,4.142
1718233200,175263,25.133,25.133,90.233,90.233,996.122,996.122,1.683,2.768,2.161,3.413,2.614,3.777
1718154000,175263,30.966,30.966,80.1,80.1,996.386,996.386,4.473,5.03,5.589,6.322,6.513,7.213
1718222400,175263,20.334,20.334,97.867,97.867,996.377,996.377,2.017,3.151,2.442,3.7,2.845,4.056
1718157600,175263,35.666,35.666,77.3,77.3,996.806,996.806,9.239,9.931,11.688,12.851,13.352,14.326
1718424000,175263,32.084,32.084,86.133,86.133,997.047,997.047,2.703,4.178,3.125,4.756,3.589,5.187
1717650000,175263,67.733,67.733,79.267,79.267,986.716,986.716,11.547,11.51,13.682,14.136,14.716,14.962
1717653600,175263,68.1,68.1,78.733,78.733,986.779,986.779,12.334,12.114,14.649,14.951,15.72,16.032
1717840800,175263,57.466,57.466,67.4,67.4,994.832,994.832,5.886,6.424,7.163,8.085,8.77,9.912
1717866000,175263,39.834,39.834,84.3,84.3,993.772,993.772,1.897,2.446,2.402,3.07,3.3,3.893
1717819200,175263,44.067,44.067,75.3,75.3,992.907,992.907,8.158,9.155,10.255,11.65,12.229,13.92
1717732800,175263,34.811,34.811,78.589,78.589,988.648,988.648,0.463,0.544,0.824,0.829,1.587,1.67
1717768800,175263,22.334,22.334,90.334,90.334,991.675,991.675,0.0,0.011,0.0,0.091,0.062,0.385
1717729200,175263,35.067,35.067,79.567,79.567,988.356,988.356,0.933,1.232,1.316,1.76,2.106,2.604
1717758000,175263,42.645,42.645,73.05,73.05,990.903,990.903,0.413,0.574,0.797,1.04,1.552,1.928
1717956000,175263,22.267,22.267,96.667,96.667,991.566,991.566,0.226,0.887,0.282,1.103,0.444,1.309
1718388000,175263,35.7,35.7,97.767,97.767,994.413,994.413,11.191,14.016,12.334,15.762,13.253,16.684
1718258400,175263,52.233,52.233,73.633,73.633,996.717,996.717,7.541,8.503,9.021,10.255,10.148,11.316
1718240400,175263,33.167,33.167,84.834,84.834,995.999,995.999,4.624,5.458,5.662,6.737,6.338,7.615
1718406000,175263,34.567,34.567,94.6,94.6,993.745,993.745,6.464,8.747,7.102,9.632,7.784,10.163
1718474400,175263,16.034,16.034,104.2,104.2,999.981,999.981,0.0,4.28,0.013,4.524,0.105,5.619
1718337600,175263,42.767,42.767,83.7,83.7,995.286,995.286,10.541,12.133,12.521,14.639,13.982,16.0
1718002800,175263,52.7,52.7,71.834,71.834,990.458,990.458,3.074,3.919,3.616,4.537,4.078,5.14
1718006400,175263,52.4,52.4,71.934,71.934,990.381,990.381,3.226,3.944,3.773,4.582,4.341,5.066
1718024400,175263,33.267,33.267,84.834,84.834,991.949,991.949,2.287,3.11,2.833,3.668,3.703,4.691
1718064000,175263,38.334,38.334,73.767,73.767,994.488,994.488,1.381,1.817,1.724,2.21,2.081,2.611
1718186400,175263,56.166,56.166,66.034,66.034,998.826,998.826,8.014,9.226,10.046,11.575,11.321,13.369
1718193600,175263,44.6,44.6,76.534,76.534,999.287,999.287,7.726,8.681,9.535,10.965,10.761,12.486
1718341200,175263,42.867,42.867,83.034,83.034,995.861,995.861,7.96,8.921,9.397,10.771,10.424,11.865
1717704000,175263,32.966,32.966,91.6,91.6,985.642,985.642,0.009,0.748,0.053,1.012,0.475,1.589
1717671600,175263,65.858,65.858,77.333,77.333,987.644,987.644,10.886,10.591,13.252,13.34,14.419,14.39
1717646400,175263,66.2,66.2,81.034,81.034,986.602,986.602,11.636,11.537,13.689,14.006,14.841,14.913
1717876800,175263,40.033,40.033,85.767,85.767,992.715,992.715,1.256,2.29,1.706,2.864,2.458,3.611
1717815600,175263,38.033,38.033,78.6,78.6,992.745,992.745,6.516,7.463,8.059,9.205,10.056,11.182
1717902000,175263,45.666,45.666,80.834,80.834,990.718,990.718,4.47,5.165,5.515,6.478,7.213,8.056
1717948800,175263,29.166,29.166,90.9,90.9,992.91,992.91,0.013,0.572,0.045,0.769,0.214,0.946
1718384400,175263,35.5,35.5,96.4,96.4,994.519,994.519,10.601,13.075,11.497,14.811,12.543,16.084
1718319600,175263,27.8,27.8,94.066,94.066,994.401,994.401,3.158,4.58,3.67,5.199,4.021,5.634
1718380800,175263,33.9,33.9,98.6,98.6,994.563,994.563,10.14,12.675,11.225,14.565,12.372,15.739
1718413200,175263,36.133,36.133,90.534,90.534,994.948,994.948,4.498,6.261,5.218,7.03,5.754,7.669
1718344800,175263,45.167,45.167,82.133,82.133,995.824,995.824,6.724,7.781,7.877,9.198,8.723,10.087
1717977600,175263,24.3,24.3,84.867,84.867,990.721,990.721,0.463,1.438,0.803,1.891,1.245,2.394
1717999200,175263,49.9,49.9,72.8,72.8,990.508,990.508,2.925,3.654,3.423,4.339,4.058,4.883
1718049600,175263,37.367,37.367,76.367,76.367,993.73,993.73,1.107,1.458,1.453,1.804,1.833,2.189
1717995600,175263,47.0,47.0,72.733,72.733,990.715,990.715,6.678,7.776,8.285,9.597,9.498,11.11
1718042400,175263,37.534,37.534,77.6,77.6,993.586,993.586,0.836,1.0,1.067,1.332,1.449,1.617
1718031600,175263,30.834,30.834,86.434,86.434,992.26,992.26,1.027,2.243,1.233,2.492,1.575,2.785
1718395200,175263,33.1,33.1,102.1,102.1,993.592,993.592,10.781,14.204,11.644,15.62,12.205,16.318
1718089200,175263,58.034,58.034,63.167,63.167,996.457,996.457,7.471,8.553,9.352,10.84,11.056,13.059
1718100000,175263,59.267,59.267,61.6,61.6,997.698,997.698,9.788,10.695,12.264,14.079,14.364,16.8
1718125200,175263,20.5,20.5,95.066,95.066,996.748,996.748,4.594,5.139,5.865,6.639,7.063,7.854
1718118000,175263,23.233,23.233,92.133,92.133,997.294,997.294,4.856,5.519,6.335,7.307,7.848,8.546
1718190000,175263,53.233,53.233,68.733,68.733,999.225,999.225,8.003,8.364,9.855,11.206,11.3,12.66
1718179200,175263,55.1,55.1,66.367,66.367,998.083,998.083,8.421,9.585,10.468,12.001,12.145,13.606
1718208000,175263,19.4,19.4,99.966,99.966,997.84,997.84,2.386,3.426,2.976,4.128,3.618,4.726
1717668000,175263,66.128,66.128,77.644,77.644,987.052,987.052,11.75,11.497,14.219,14.529,15.442,15.602
1717714800,175263,28.8,28.8,88.133,88.133,986.096,986.096,0.0,0.18,0.02,0.414,0.336,0.967
1717884000,175263,38.8,38.8,84.967,84.967,991.689,991.689,0.893,1.474,1.335,1.987,2.288,2.749
1717830000,175263,52.8,52.8,70.433,70.433,993.561,993.561,6.559,7.369,8.197,9.159,9.946,10.865
1717858800,175263,36.333,36.333,84.4,84.4,994.958,994.958,2.007,2.45,2.577,3.077,3.498,3.927
1717772400,175263,22.1,22.1,91.666,91.666,991.863,991.863,0.0,0.256,0.013,0.453,0.202,0.796
1717761600,175263,36.284,36.284,78.917,78.917,991.301,991.301,0.115,0.262,0.387,0.625,1.3,1.337
1717779600,175263,24.2,24.2,90.042,90.042,992.13,992.13,0.0,0.641,0.022,0.863,0.387,1.392
1717776000,175263,23.895,23.895,89.497,89.497,992.058,992.058,0.032,0.594,0.059,0.829,0.359,1.292
1717894800,175263,45.534,45.534,81.9,81.9,990.919,990.919,9.566,10.489,11.983,13.227,14.596,15.643
1717945200,175263,31.534,31.534,87.233,87.233,993.021,993.021,0.036,0.64,0.071,0.803,0.224,1.053
1717909200,175263,47.567,47.567,81.533,81.533,990.292,990.292,4.292,5.008,5.226,6.156,6.847,7.497
1717959600,175263,21.433,21.433,95.567,95.567,991.143,991.143,0.598,1.289,0.678,1.528,0.95,1.818
1718370000,175263,50.3,50.3,85.833,85.833,995.244,995.244,10.324,12.698,12.229,15.079,13.651,16.626
1718294400,175263,21.35,21.35,102.467,102.467,996.236,996.236,3.364,4.603,3.831,5.265,4.398,5.769
1718334000,175263,39.733,39.733,85.467,85.467,994.999,994.999,8.903,10.27,10.498,12.191,11.543,13.215
1718366400,175263,54.433,54.433,82.5,82.5,995.13,995.13,10.58,11.871,12.416,13.977,13.916,15.322
1718391600,175263,34.8,34.8,100.267,100.267,994.017,994.017,12.406,15.694,13.537,17.57,14.277,18.255
1718330400,175263,36.3,36.3,86.867,86.867,994.682,994.682,7.712,9.15,9.723,11.639,11.29,13.198
1718046000,175263,36.933,36.933,77.133,77.133,993.575,993.575,1.647,1.948,2.054,2.442,2.558,2.843
1717984800,175263,34.567,34.567,78.7,78.7,991.101,991.101,3.193,3.686,3.981,4.537,4.683,5.284
1718067600,175263,43.425,43.425,72.008,72.008,994.795,994.795,2.264,2.748,2.914,3.398,3.525,4.008
1718121600,175263,21.0,21.0,94.733,94.733,997.016,997.016,4.394,5.056,5.647,6.524,6.875,7.729
1718085600,175263,57.233,57.233,64.0,64.0,996.49,996.49,5.151,5.389,6.226,6.948,6.889,7.972
1718172000,175263,52.1,52.1,68.4,68.4,997.623,997.623,16.224,17.924,21.004,23.72,23.8,27.134
1717664400,175263,66.1,66.1,78.133,78.133,986.587,986.587,11.282,10.805,13.627,13.569,14.922,14.698
1717707600,175263,31.716,31.716,90.492,90.492,985.583,985.583,0.015,0.573,0.077,0.817,0.499,1.3
1717696800,175263,32.167,32.167,94.434,94.434,986.072,986.072,0.152,0.941,0.325,1.209,0.811,1.578
1717833600,175263,54.734,54.734,69.233,69.233,993.6,993.6,6.084,6.955,7.505,8.589,9.04,10.349
1717740000,175263,36.0,36.0,76.111,76.111,988.959,988.959,0.168,0.253,0.582,0.613,1.692,1.538
1717797600,175263,24.967,24.967,87.5,87.5,991.306,991.306,0.1,0.641,0.298,1.077,1.671,2.373
1717801200,175263,24.5,24.5,86.833,86.833,991.468,991.468,0.025,0.744,0.33,1.2,1.909,2.47
1717765200,175263,25.381,25.381,87.922,87.922,991.537,991.537,0.012,0.046,0.075,0.138,0.526,0.663
1717923600,175263,55.034,55.034,77.9,77.9,990.688,990.688,5.633,6.368,6.575,7.45,7.543,8.555
1717938000,175263,38.233,38.233,83.566,83.566,993.677,993.677,1.57,1.792,1.899,2.26,2.175,2.589
1718265600,175263,56.267,56.267,70.966,70.966,996.417,996.417,7.724,8.48,9.302,10.392,10.346,11.737
1718456400,175263,24.6,24.6,90.767,90.767,1001.549,1001.549,0.401,1.417,0.736,1.833,1.028,2.16
1718074800,175263,51.433,51.433,67.4,67.4,995.632,995.632,5.575,6.155,6.921,7.953,7.71,9.104
1718096400,175263,59.0,59.0,61.9,61.9,996.975,996.975,9.423,10.098,11.968,13.312,14.412,16.28
1718150400,175263,28.1,28.1,82.4,82.4,996.129,996.129,3.422,3.892,4.294,4.801,5.016,5.465
1718229600,175263,23.341,23.341,91.325,91.325,995.845,995.845,1.653,2.709,2.144,3.292,2.54,3.71
1718218800,175263,18.466,18.466,101.433,101.433,996.688,996.688,2.052,3.031,2.503,3.662,3.123,4.07
1718211600,175263,18.4,18.4,101.3,101.3,997.452,997.452,2.242,3.188,2.741,3.739,3.242,4.184
1717686000,175263,36.1,36.1,92.333,92.333,987.368,987.368,1.03,1.978,1.393,2.446,1.953,2.861
1717639200,175263,68.633,68.633,81.166,81.166,986.053,986.053,10.811,10.75,12.819,13.191,14.041,14.479
1717837200,175263,56.367,56.367,68.167,68.167,994.109,994.109,5.865,6.492,7.151,8.06,8.443,9.907
1717862400,175263,39.667,39.667,81.966,81.966,994.389,994.389,2.054,2.395,2.55,3.014,3.501,3.866
1717880400,175263,41.434,41.434,85.066,85.066,992.227,992.227,1.575,2.331,2.064,2.817,2.792,3.499
1717848000,175263,51.867,51.867,72.8,72.8,995.383,995.383,7.767,8.655,9.495,10.533,11.208,12.435
1717790400,175263,23.867,23.867,90.966,90.966,991.438,991.438,0.009,0.677,0.106,0.995,0.972,1.703
1718244000,175263,38.067,38.067,81.5,81.5,996.481,996.481,8.257,9.179,10.08,11.497,11.191,12.681
1718251200,175263,46.8,46.8,76.6,76.6,996.449,996.449,6.762,7.716,8.311,9.68,9.409,10.648
1718445600,175389,39.433,39.433,77.733,77.733,1000.921,1000.921,2.687,2.736,3.372,3.218,3.655,3.417
1718355600,175389,53.567,53.567,82.833,82.833,995.458,995.458,84.764,8.178,86.614,9.57,88.891,10.105
1718362800,175389,53.133,53.133,83.1,83.1,996.079,996.079,3281.988,8.548,3281.988,10.042,3281.988,10.497
1718326800,175389,31.033,31.033,93.667,93.667,996.753,996.753,3.32,3.255,3.96,3.755,4.239,3.881
1718438400,175389,39.266,39.266,79.267,79.267,999.434,999.434,3.176,3.299,3.888,3.848,4.091,4.069
1718434800,175389,37.966,37.966,81.133,81.133,999.058,999.058,3.27,3.391,4.003,3.92,4.302,4.148
1718002800,175389,45.2,45.2,76.2,76.2,990.659,990.659,2.907,3.056,3.438,3.603,3.708,3.828
1718046000,175389,32.534,32.534,80.433,80.433,994.31,994.31,0.887,0.848,1.212,1.167,1.344,1.303
1718139600,175389,14.267,14.267,104.6,104.6,998.849,998.849,3.543,3.433,4.098,3.898,4.453,4.107
1718233200,175389,21.767,21.767,96.367,96.367,998.666,998.666,1.876,1.795,2.452,2.295,2.654,2.528
1718175600,175389,51.1,51.1,72.133,72.133,997.714,997.714,6.382,6.279,8.074,7.681,8.63,8.034
1717783200,175389,22.0,22.0,89.233,89.233,993.745,993.745,0.009,0.0,0.019,0.001,0.207,0.12
1717938000,175389,44.733,44.733,76.934,76.934,994.349,994.349,7.049,7.5,9.085,9.07,9.395,9.312
